1816
109	2051	30.000000
110	1181	45.000000
111	2343	52.000000
112	361	57.000000
113	954	63.000000
114	1495	47.000000
115	1993	18.000000
116	1947	33.000000
117	1426	65.000000
118	1653	25.000000
119	448	30.000000
120	495	47.000000
121	129	40.000000
122	1677	11.000000
123	661	47.000000
124	1620	16.000000
125	1902	42.000000
126	107	31.000000
127	1628	12.000000
128	2059	50.000000
129	764	43.000000
130	1844	32.000000
131	459	9.000000
132	466	49.000000
133	1018	30.000000
134	1423	57.000000
135	2223	24.000000
136	2264	39.000000
137	1711	53.000000
138	978	53.000000
139	2389	33.000000
140	607	66.000000
141	1530	49.000000
142	809	41.000000
143	472	50.000000
144	143	51.000000
145	1764	63.000000
146	2160	55.000000
147	37	46.000000
148	1256	48.000000
149	1867	34.000000
150	1252	49.000000
151	2007	56.000000
152	1612	11.000000
153	2134	22.000000
154	653	39.000000
155	1857	39.000000
156	91	53.000000
157	1150	50.000000
158	406	35.000000
159	2241	47.000000
160	1516	33.000000
161	1422	27.000000
162	1747	35.000000
163	1451	40.000000
164	1086	53.000000
165	1179	21.000000
166	695	52.000000
167	1412	54.000000
168	101	43.000000
169	61	48.000000
170	821	34.000000
171	701	30.000000
172	93	39.000000
173	856	20.000000
174	515	9.000000
175	410	30.000000
176	1986	43.000000
177	137	26.000000
178	22	21.000000
179	1941	56.000000
180	691	42.000000
181	242	34.000000
182	804	33.000000
183	99	32.000000
184	1014	49.000000
185	89	40.000000
186	1300	61.000000
187	570	35.000000
188	2137	55.000000
189	1622	59.000000
190	593	44.000000
191	613	42.000000
192	1885	51.000000
193	788	50.000000
194	435	46.000000
195	1458	31.000000
196	1306	41.000000
197	1658	13.000000
198	521	26.000000
199	423	40.000000
200	1293	32.000000
201	848	33.000000
202	1305	15.000000
203	937	32.000000
204	394	23.000000
205	1548	42.000000
206	421	17.000000
207	20	52.000000
208	2090	29.000000
209	1237	30.000000
210	53	32.000000
211	1361	18.000000
212	2013	14.000000
213	1621	30.000000
214	617	49.000000
215	1949	17.000000
216	1940	20.000000
217	720	43.000000
218	1547	51.000000
219	654	15.000000
220	1345	27.000000
221	1057	60.000000
222	119	51.000000
223	1474	35.000000
224	1550	23.000000
225	1315	33.000000
226	1634	31.000000
227	146	56.000000
228	798	28.000000
229	447	29.000000
230	1115	36.000000
231	1795	1.000000
232	1859	34.000000
233	795	53.000000
234	202	32.000000
235	1288	27.000000
236	768	37.000000
237	2370	30.000000
238	737	40.000000
239	2164	31.000000
240	1769	38.000000
241	1219	33.000000
242	1575	36.000000
243	473	19.000000
244	1182	26.000000
245	866	52.000000
246	2078	40.000000
247	2076	25.000000
248	1531	42.000000
249	2340	46.000000
250	155	38.000000
251	1160	18.000000
252	1995	30.000000
253	2053	39.000000
254	563	57.000000
255	1126	26.000000
256	2150	30.000000
257	2231	48.000000
258	2201	51.000000
259	825	31.000000
260	1508	15.000000
261	1969	37.000000
262	1989	31.000000
263	1356	24.000000
264	1011	43.000000
265	736	33.000000
266	182	14.000000
267	2183	43.000000
268	507	10.000000
269	949	36.000000
270	1590	24.000000
271	898	48.000000
272	283	20.000000
273	65	17.000000
274	1532	9.000000
275	1375	36.000000
276	1920	49.000000
277	1793	30.000000
278	333	24.000000
279	430	33.000000
280	1472	54.000000
281	2254	43.000000
282	875	29.000000
283	2297	45.000000
284	9	37.000000
285	1865	34.000000
286	1000	25.000000
287	413	46.000000
288	850	10.000000
289	1872	41.000000
290	983	22.000000
291	2127	21.000000
292	231	19.000000
293	1755	56.000000
294	1699	30.000000
295	2228	31.000000
296	1191	33.000000
297	1265	35.000000
298	1311	20.000000
299	588	31.000000
300	2274	13.000000
301	2320	24.000000
302	1617	32.000000
303	2279	30.000000
304	1663	66.000000
305	1275	36.000000
306	787	37.000000
307	1561	45.000000
308	16	33.000000
309	581	34.000000
310	2217	24.000000
311	1790	31.000000
312	698	40.000000
313	1205	31.000000
314	338	24.000000
315	1314	18.000000
316	845	14.000000
317	2322	44.000000
318	1828	9.000000
319	1448	16.000000
320	310	9.000000
321	1479	32.000000
322	595	28.000000
323	148	43.000000
324	1253	48.000000
325	1841	1.000000
326	1830	13.000000
327	1855	46.000000
328	1834	62.000000
329	1945	39.000000
330	746	36.000000
331	1168	22.000000
332	700	25.000000
333	1213	15.000000
334	722	27.000000
335	699	6.000000
336	688	23.000000
337	147	23.000000
338	669	39.000000
339	2258	47.000000
340	271	35.000000
341	2025	53.000000
342	2245	26.000000
343	57	18.000000
344	1417	28.000000
345	1309	26.000000
346	1383	30.000000
347	1438	12.000000
348	833	45.000000
349	145	26.000000
350	913	52.000000
351	1771	12.000000
352	1955	37.000000
353	1340	21.000000
354	877	45.000000
355	1359	21.000000
356	347	39.000000
357	849	34.000000
358	2172	48.000000
359	2105	29.000000
360	1606	27.000000
361	1533	31.000000
362	1363	22.000000
363	1286	14.000000
364	2405	5.000000
365	1595	27.000000
366	1071	37.000000
367	356	21.000000
368	741	27.000000
369	66	15.000000
370	123	42.000000
371	2190	25.000000
372	480	41.000000
373	1921	26.000000
374	2066	37.000000
375	17	28.000000
376	1439	5.000000
377	1392	25.000000
378	1848	28.000000
379	1741	26.000000
380	1596	43.000000
381	690	26.000000
382	1107	30.000000
383	10	19.000000
384	2336	20.000000
385	211	22.000000
386	433	36.000000
387	1132	36.000000
388	2120	27.000000
389	1798	26.000000
390	1966	36.000000
391	1200	26.000000
392	719	33.000000
393	200	36.000000
394	1050	25.000000
395	1639	50.000000
396	1006	37.000000
397	1012	18.000000
398	1681	14.000000
399	245	34.000000
400	976	28.000000
401	2097	51.000000
402	128	39.000000
403	1164	47.000000
404	2334	35.000000
405	1626	25.000000
406	2148	18.000000
407	106	20.000000
408	110	28.000000
409	2399	29.000000
410	1914	38.000000
411	1919	38.000000
412	278	34.000000
413	756	8.000000
414	60	6.000000
415	630	38.000000
416	2255	29.000000
417	1437	10.000000
418	1566	37.000000
419	2048	31.000000
420	1312	22.000000
421	1944	51.000000
422	2020	18.000000
423	1092	32.000000
424	692	40.000000
425	662	14.000000
426	1599	10.000000
427	1127	32.000000
428	1139	32.000000
429	1760	35.000000
430	802	33.000000
431	1480	25.000000
432	2374	32.000000
433	2218	25.000000
434	1974	22.000000
435	934	31.000000
436	834	31.000000
437	2276	27.000000
438	1167	27.000000
439	1047	39.000000
440	1295	11.000000
441	1829	8.000000
442	2248	5.000000
443	80	32.000000
444	1564	34.000000
445	733	42.000000
446	441	19.000000
447	1853	29.000000
448	44	45.000000
449	1143	21.000000
450	624	5.000000
451	205	27.000000
452	165	13.000000
453	1669	17.000000
454	378	29.000000
455	2390	36.000000
456	1719	23.000000
457	286	36.000000
458	355	31.000000
459	2347	20.000000
460	1281	23.000000
461	380	36.000000
462	984	30.000000
463	1786	35.000000
464	162	20.000000
465	603	31.000000
466	921	23.000000
467	1990	16.000000
468	140	26.000000
469	1750	15.000000
470	1290	24.000000
471	1202	18.000000
472	610	19.000000
473	2361	24.000000
474	189	3.000000
475	931	29.000000
476	1350	25.000000
477	1997	35.000000
478	1571	14.000000
479	478	17.000000
480	1985	41.000000
481	1546	26.000000
482	631	16.000000
483	1563	37.000000
484	2219	32.000000
485	508	19.000000
486	972	37.000000
487	1105	18.000000
488	1027	18.000000
489	622	32.000000
490	569	32.000000
491	2272	23.000000
492	1120	36.000000
493	540	29.000000
494	1255	35.000000
495	1643	24.000000
496	1239	23.000000
497	2324	24.000000
498	1039	11.000000
499	1117	29.000000
500	1579	37.000000
501	1420	21.000000
502	1839	23.000000
503	773	29.000000
504	1116	50.000000
505	2352	29.000000
506	2329	30.000000
507	1196	41.000000
508	573	25.000000
509	1030	19.000000
510	2387	42.000000
511	187	11.000000
512	2396	24.000000
513	1270	36.000000
514	940	28.000000
515	2186	39.000000
516	498	13.000000
517	2332	17.000000
518	199	31.000000
519	1017	21.000000
520	526	36.000000
521	236	38.000000
522	579	34.000000
523	1131	28.000000
524	391	37.000000
525	1751	37.000000
526	2266	17.000000
527	522	24.000000
528	2375	9.000000
529	1559	21.000000
530	1320	13.000000
531	463	21.000000
532	432	13.000000
533	2243	5.000000
534	318	31.000000
535	181	44.000000
536	2233	8.000000
537	637	37.000000
538	1708	29.000000
539	2372	21.000000
540	1640	29.000000
541	2294	25.000000
542	1808	24.000000
543	142	25.000000
544	1581	16.000000
545	1208	22.000000
546	731	22.000000
547	85	20.000000
548	678	18.000000
549	1329	44.000000
550	292	17.000000
551	1850	20.000000
552	962	29.000000
553	1332	35.000000
554	285	45.000000
555	769	22.000000
556	2215	29.000000
557	1330	47.000000
558	1497	17.000000
559	1138	21.000000
560	309	17.000000
561	770	36.000000
562	2080	14.000000
563	2252	27.000000
564	2015	28.000000
565	1988	36.000000
566	1922	24.000000
567	308	22.000000
568	1610	26.000000
569	1768	15.000000
570	2057	26.000000
571	434	13.000000
572	1476	11.000000
573	1625	32.000000
574	1465	30.000000
575	751	21.000000
576	1824	35.000000
577	1336	11.000000
578	614	5.000000
579	899	27.000000
580	1685	15.000000
581	1716	12.000000
582	2415	25.000000
583	1833	18.000000
584	774	31.000000
585	1892	28.000000
586	800	5.000000
587	973	22.000000
588	2203	20.000000
589	694	31.000000
590	2319	13.000000
591	1680	31.000000
592	557	18.000000
593	1212	20.000000
594	1928	8.000000
595	565	33.000000
596	176	2.000000
597	354	23.000000
598	929	13.000000
599	2306	17.000000
600	468	25.000000
601	600	20.000000
602	950	23.000000
603	2096	28.000000
604	905	22.000000
605	797	28.000000
606	251	25.000000
607	963	28.000000
608	2249	20.000000
609	1289	14.000000
610	477	5.000000
611	806	24.000000
612	1400	19.000000
613	2362	25.000000
614	1767	16.000000
615	321	26.000000
616	2414	31.000000
617	1843	21.000000
618	1271	23.000000
619	166	7.000000
620	2138	15.000000
621	1838	11.000000
622	50	15.000000
623	1943	17.000000
624	1555	6.000000
625	1682	11.000000
626	1783	21.000000
627	2155	32.000000
628	388	16.000000
629	102	35.000000
630	1498	29.000000
631	2119	26.000000
632	392	30.000000
633	775	19.000000
634	529	31.000000
635	586	8.000000
636	2341	17.000000
637	2106	37.000000
638	1240	28.000000
639	623	24.000000
640	1519	15.000000
641	589	23.000000
642	2213	31.000000
643	1454	19.000000
644	1690	20.000000
645	1570	33.000000
646	679	3.000000
647	1040	15.000000
648	449	20.000000
649	873	23.000000
650	1273	27.000000
651	577	8.000000
652	1815	6.000000
653	2114	17.000000
654	1165	14.000000
655	1597	20.000000
656	1668	28.000000
657	1746	30.000000
658	1013	32.000000
659	1038	21.000000
660	161	28.000000
661	1932	24.000000
662	1323	31.000000
663	1951	38.000000
664	2313	5.000000
665	1484	16.000000
666	520	24.000000
667	1694	19.000000
668	277	27.000000
669	1429	26.000000
670	1576	17.000000
671	1296	16.000000
672	1737	20.000000
673	1636	26.000000
674	1864	6.000000
675	2170	25.000000
676	513	12.000000
677	1650	12.000000
678	372	12.000000
679	602	26.000000
680	1774	26.000000
681	1450	23.000000
682	2345	11.000000
683	2056	13.000000
684	506	16.000000
685	1456	19.000000
686	1929	32.000000
687	191	36.000000
688	2287	36.000000
689	38	16.000000
690	120	17.000000
691	1948	21.000000
692	122	14.000000
693	1916	20.000000
694	1221	15.000000
695	8	17.000000
696	1076	22.000000
697	1379	22.000000
698	1485	13.000000
699	2178	14.000000
700	188	22.000000
701	481	37.000000
702	1573	28.000000
703	1886	14.000000
704	446	23.000000
705	1317	29.000000
706	1055	16.000000
707	523	16.000000
708	417	7.000000
709	638	21.000000
710	1866	30.000000
711	296	28.000000
712	2281	13.000000
713	902	31.000000
714	1710	13.000000
715	2102	29.000000
716	98	30.000000
717	819	24.000000
718	542	6.000000
719	1627	14.000000
720	268	28.000000
721	677	30.000000
722	1177	11.000000
723	1637	26.000000
724	414	4.000000
725	862	13.000000
726	2061	37.000000
727	689	29.000000
728	783	28.000000
729	14	11.000000
730	2153	25.000000
731	2296	33.000000
732	241	18.000000
733	212	21.000000
734	763	24.000000
735	384	5.000000
736	1633	23.000000
737	1496	16.000000
738	753	18.000000
739	275	16.000000
740	1142	3.000000
741	1399	13.000000
742	735	13.000000
743	646	17.000000
744	1756	17.000000
745	716	24.000000
746	2002	28.000000
747	134	4.000000
748	2194	8.000000
749	2359	16.000000
750	889	18.000000
751	1214	11.000000
752	1782	11.000000
753	1192	16.000000
754	1910	18.000000
755	1149	25.000000
756	239	17.000000
757	1908	27.000000
758	1878	21.000000
759	1740	26.000000
760	484	17.000000
761	1743	22.000000
762	1701	11.000000
763	294	7.000000
764	903	12.000000
765	27	20.000000
766	1906	24.000000
767	1792	7.000000
768	2312	27.000000
769	2179	15.000000
770	1542	2.000000
771	62	36.000000
772	253	10.000000
773	1983	21.000000
774	1817	11.000000
775	1912	26.000000
776	1093	30.000000
777	299	11.000000
778	2267	25.000000
779	2030	18.000000
780	891	18.000000
781	823	19.000000
782	1349	21.000000
783	930	14.000000
784	1641	19.000000
785	327	13.000000
786	1586	22.000000
787	1235	12.000000
788	201	21.000000
789	2349	22.000000
790	1925	26.000000
791	1048	27.000000
792	657	28.000000
793	544	16.000000
794	1446	15.000000
795	2317	15.000000
796	1584	18.000000
797	1936	10.000000
798	1753	15.000000
799	2145	17.000000
800	655	22.000000
801	2118	9.000000
802	2037	28.000000
803	2198	12.000000
804	2099	11.000000
805	397	9.000000
806	2368	36.000000
807	1428	4.000000
808	2199	19.000000
809	878	24.000000
810	2108	9.000000
811	2291	25.000000
812	1414	7.000000
813	705	31.000000
814	2371	18.000000
815	28	16.000000
816	169	18.000000
817	808	20.000000
818	923	2.000000
819	1460	36.000000
820	1536	19.000000
821	820	27.000000
822	1459	26.000000
823	527	25.000000
824	672	19.000000
825	2021	30.000000
826	1577	11.000000
827	651	30.000000
828	805	15.000000
829	3	20.000000
830	824	21.000000
831	2376	3.000000
832	2232	26.000000
833	2196	17.000000
834	549	4.000000
835	812	11.000000
836	462	40.000000
837	1224	7.000000
838	1569	17.000000
839	442	24.000000
840	1861	9.000000
841	240	27.000000
842	863	23.000000
843	1978	21.000000
844	2055	21.000000
845	344	7.000000
846	606	22.000000
847	1280	21.000000
848	43	18.000000
849	358	9.000000
850	1045	16.000000
851	1698	19.000000
852	210	28.000000
853	1499	30.000000
854	1090	30.000000
855	510	22.000000
856	1455	29.000000
857	1049	15.000000
858	1930	18.000000
859	1762	7.000000
860	456	35.000000
861	981	15.000000
862	221	11.000000
863	422	26.000000
864	2346	13.000000
865	2273	25.000000
866	1385	20.000000
867	2185	17.000000
868	956	5.000000
869	1558	2.000000
870	2342	21.000000
871	2285	17.000000
872	2392	24.000000
873	1148	26.000000
874	837	32.000000
875	1283	16.000000
876	160	18.000000
877	157	6.000000
878	1911	17.000000
879	717	24.000000
880	217	25.000000
881	1473	12.000000
882	419	15.000000
883	420	14.000000
884	1325	10.000000
885	386	17.000000
886	1433	21.000000
887	499	3.000000
888	965	16.000000
889	1287	28.000000
890	1410	18.000000
891	964	29.000000
892	1791	30.000000
893	2072	18.000000
894	2139	13.000000
895	179	8.000000
896	2391	21.000000
897	1592	11.000000
898	1226	7.000000
899	2208	21.000000
900	796	21.000000
901	483	6.000000
902	382	15.000000
903	668	22.000000
904	4	18.000000
905	56	6.000000
906	1435	13.000000
907	343	25.000000
908	1091	19.000000
909	1514	5.000000
910	409	19.000000
911	1674	25.000000
912	1984	17.000000
913	920	14.000000
914	1228	13.000000
915	1467	13.000000
916	235	20.000000
917	335	22.000000
918	1676	12.000000
919	2067	22.000000
920	1119	25.000000
921	328	30.000000
922	2261	23.000000
923	2042	2.000000
924	894	23.000000
925	1157	4.000000
926	664	24.000000
927	562	21.000000
928	1758	20.000000
929	1820	31.000000
930	1062	4.000000
931	1518	6.000000
932	2197	19.000000
933	1178	12.000000
934	198	5.000000
935	632	4.000000
936	2408	13.000000
937	159	4.000000
938	269	21.000000
939	2152	10.000000
940	1005	4.000000
941	1615	14.000000
942	1080	9.000000
943	876	10.000000
944	1002	9.000000
945	1972	7.000000
946	1103	18.000000
947	881	5.000000
948	810	2.000000
949	255	31.000000
950	1899	13.000000
951	1173	31.000000
952	1684	4.000000
953	1025	17.000000
954	1831	15.000000
955	171	15.000000
956	2303	10.000000
957	880	15.000000
958	1770	3.000000
959	2184	23.000000
960	183	11.000000
961	2277	5.000000
962	2115	35.000000
963	634	13.000000
964	726	18.000000
965	2143	11.000000
966	2050	5.000000
967	1152	20.000000
968	611	28.000000
969	879	7.000000
970	2045	11.000000
971	1875	23.000000
972	1395	10.000000
973	1971	23.000000
974	252	27.000000
975	1898	15.000000
976	1285	23.000000
977	982	12.000000
978	1963	19.000000
979	686	26.000000
980	1821	11.000000
981	1904	16.000000
982	403	19.000000
983	2019	21.000000
984	1079	19.000000
985	374	29.000000
986	2282	18.000000
987	121	27.000000
988	901	15.000000
989	411	11.000000
990	1973	24.000000
991	2268	17.000000
992	2330	12.000000
993	1097	19.000000
994	35	10.000000
995	2144	6.000000
996	246	22.000000
997	1351	13.000000
998	1874	14.000000
999	715	13.000000
1000	1141	10.000000
1001	363	26.000000
1002	243	11.000000
1003	135	4.000000
1004	2031	4.000000
1005	104	28.000000
1006	926	18.000000
1007	1706	9.000000
1008	492	21.000000
1009	1796	6.000000
1010	543	35.000000
1011	1652	18.000000
1012	329	20.000000
1013	2180	17.000000
1014	1513	7.000000
1015	1365	20.000000
1016	1175	10.000000
1017	1967	15.000000
1018	1781	11.000000
1019	1114	6.000000
1020	2331	10.000000
1021	816	7.000000
1022	639	15.000000
1023	203	23.000000
1024	1190	4.000000
1025	78	9.000000
1026	1195	11.000000
1027	437	16.000000
1028	1934	6.000000
1029	186	25.000000
1030	872	10.000000
1031	2167	10.000000
1032	1218	22.000000
1033	167	14.000000
1034	1007	9.000000
1035	724	27.000000
1036	990	12.000000
1037	49	6.000000
1038	1053	20.000000
1039	1604	26.000000
1040	2195	20.000000
1041	72	23.000000
1042	368	12.000000
1043	1802	10.000000
1044	1697	13.000000
1045	297	14.000000
1046	1733	9.000000
1047	1693	15.000000
1048	1667	18.000000
1049	945	30.000000
1050	2126	10.000000
1051	728	12.000000
1052	652	16.000000
1053	1975	31.000000
1054	2263	10.000000
1055	1294	11.000000
1056	2224	14.000000
1057	460	6.000000
1058	304	26.000000
1059	1897	13.000000
1060	88	11.000000
1061	994	7.000000
1062	1956	9.000000
1063	2024	21.000000
1064	1888	5.000000
1065	385	21.000000
1066	1403	10.000000
1067	942	11.000000
1068	2307	2.000000
1069	1036	22.000000
1070	170	11.000000
1071	986	10.000000
1072	233	9.000000
1073	2378	9.000000
1074	1870	16.000000
1075	1585	7.000000
1076	342	14.000000
1077	1321	13.000000
1078	1889	27.000000
1079	351	7.000000
1080	1670	13.000000
1081	2240	12.000000
1082	2158	23.000000
1083	461	15.000000
1084	503	18.000000
1085	907	19.000000
1086	1397	8.000000
1087	1031	5.000000
1088	1666	6.000000
1089	836	15.000000
1090	2087	4.000000
1091	992	4.000000
1092	2259	6.000000
1093	2406	13.000000
1094	1249	7.000000
1095	2161	8.000000
1096	744	14.000000
1097	29	17.000000
1098	2238	14.000000
1099	696	16.000000
1100	337	24.000000
1101	1260	15.000000
1102	502	12.000000
1103	69	24.000000
1104	713	9.000000
1105	1387	12.000000
1106	11	15.000000
1107	979	12.000000
1108	635	8.000000
1109	491	23.000000
1110	1619	18.000000
1111	814	21.000000
1112	1163	13.000000
1113	948	12.000000
1114	886	16.000000
1115	551	6.000000
1116	340	13.000000
1117	105	19.000000
1118	828	7.000000
1119	791	16.000000
1120	1407	10.000000
1121	1158	25.000000
1122	2022	15.000000
1123	1064	13.000000
1124	991	4.000000
1125	1703	16.000000
1126	289	12.000000
1127	777	13.000000
1128	1100	23.000000
1129	1408	15.000000
1130	2235	13.000000
1131	840	18.000000
1132	2386	7.000000
1133	2211	10.000000
1134	2018	24.000000
1135	1543	6.000000
1136	2401	15.000000
1137	371	20.000000
1138	915	8.000000
1139	206	18.000000
1140	2132	7.000000
1141	738	5.000000
1142	1203	23.000000
1143	2043	16.000000
1144	568	19.000000
1145	743	10.000000
1146	317	6.000000
1147	1390	5.000000
1148	1777	3.000000
1149	1123	13.000000
1150	290	7.000000
1151	73	24.000000
1152	1846	19.000000
1153	40	14.000000
1154	790	9.000000
1155	1169	10.000000
1156	752	6.000000
1157	730	13.000000
1158	1656	9.000000
1159	888	25.000000
1160	2175	13.000000
1161	2256	12.000000
1162	1269	22.000000
1163	1201	13.000000
1164	1903	9.000000
1165	2367	13.000000
1166	758	13.000000
1167	2089	3.000000
1168	1369	15.000000
1169	792	18.000000
1170	2382	18.000000
1171	729	5.000000
1172	1217	10.000000
1173	1852	15.000000
1174	154	8.000000
1175	2181	22.000000
1176	2278	17.000000
1177	941	14.000000
1178	133	22.000000
1179	291	10.000000
1180	1301	21.000000
1181	116	10.000000
1182	1503	14.000000
1183	429	2.000000
1184	2328	1.000000
1185	1517	17.000000
1186	13	12.000000
1187	2351	13.000000
1188	870	14.000000
1189	125	14.000000
1190	313	10.000000
1191	1274	11.000000
1192	1104	23.000000
1193	704	7.000000
1194	1623	9.000000
1195	455	11.000000
1196	868	3.000000
1197	63	14.000000
1198	621	12.000000
1199	1094	12.000000
1200	1660	13.000000
1201	2357	21.000000
1202	1411	4.000000
1203	1051	20.000000
1204	258	18.000000
1205	2323	11.000000
1206	1959	24.000000
1207	1631	24.000000
1208	1662	10.000000
1209	2046	7.000000
1210	2029	22.000000
1211	842	9.000000
1212	1112	13.000000
1213	1588	16.000000
1214	1382	10.000000
1215	2397	11.000000
1216	1819	21.000000
1217	95	10.000000
1218	1811	17.000000
1219	924	11.000000
1220	138	18.000000
1221	426	23.000000
1222	933	14.000000
1223	2344	15.000000
1224	2260	12.000000
1225	216	15.000000
1226	322	14.000000
1227	2403	22.000000
1228	1960	5.000000
1229	975	17.000000
1230	1785	3.000000
1231	1	11.000000
1232	369	14.000000
1233	2141	10.000000
1234	1678	8.000000
1235	1447	13.000000
1236	1231	7.000000
1237	339	22.000000
1238	2177	19.000000
1239	1887	17.000000
1240	554	19.000000
1241	2262	4.000000
1242	1172	16.000000
1243	46	19.000000
1244	1525	4.000000
1245	2130	9.000000
1246	892	11.000000
1247	2216	18.000000
1248	1133	16.000000
1249	1074	1.000000
1250	215	2.000000
1251	2149	18.000000
1252	97	10.000000
1253	2109	4.000000
1254	1386	11.000000
1255	331	22.000000
1256	1797	19.000000
1257	1665	6.000000
1258	1241	7.000000
1259	636	10.000000
1260	658	10.000000
1261	1246	11.000000
1262	274	26.000000
1263	626	12.000000
1264	1800	11.000000
1265	1646	17.000000
1266	497	16.000000
1267	2012	7.000000
1268	532	8.000000
1269	440	21.000000
1270	583	11.000000
1271	1826	11.000000
1272	2302	5.000000
1273	860	9.000000
1274	1489	14.000000
1275	660	2.000000
1276	270	9.000000
1277	855	5.000000
1278	1144	4.000000
1279	1211	16.000000
1280	1095	9.000000
1281	32	6.000000
1282	987	17.000000
1283	1264	9.000000
1284	1353	14.000000
1285	55	8.000000
1286	1406	12.000000
1287	1717	9.000000
1288	1812	11.000000
1289	1982	10.000000
1290	1869	24.000000
1291	164	12.000000
1292	670	18.000000
1293	1725	13.000000
1294	1135	9.000000
1295	1835	12.000000
1296	2033	10.000000
1297	2225	7.000000
1298	1979	23.000000
1299	2321	12.000000
1300	811	1.000000
1301	995	9.000000
1302	486	26.000000
1303	2298	3.000000
1304	180	10.000000
1305	587	6.000000
1306	1010	5.000000
1307	1147	8.000000
1308	558	19.000000
1309	1183	12.000000
1310	1805	27.000000
1311	1981	12.000000
1312	524	16.000000
1313	1225	11.000000
1314	1877	16.000000
1315	2188	17.000000
1316	2011	8.000000
1317	377	4.000000
1318	2326	22.000000
1319	1718	13.000000
1320	650	5.000000
1321	528	12.000000
1322	2412	15.000000
1323	2094	15.000000
1324	77	16.000000
1325	1077	16.000000
1326	2104	23.000000
1327	2222	7.000000
1328	619	19.000000
1329	1299	10.000000
1330	559	12.000000
1331	1675	11.000000
1332	967	14.000000
1333	1881	10.000000
1334	1229	3.000000
1335	67	8.000000
1336	1023	12.000000
1337	616	9.000000
1338	835	7.000000
1339	1938	13.000000
1340	1845	18.000000
1341	1198	11.000000
1342	1858	12.000000
1343	2300	17.000000
1344	1475	20.000000
1345	807	6.000000
1346	1649	20.000000
1347	2069	7.000000
1348	1020	19.000000
1349	1272	2.000000
1350	1827	14.000000
1351	1927	7.000000
1352	1707	11.000000
1353	262	20.000000
1354	1607	5.000000
1355	360	3.000000
1356	1976	18.000000
1357	2000	12.000000
1358	643	8.000000
1359	2085	12.000000
1360	1297	13.000000
1361	935	10.000000
1362	1279	11.000000
1363	1084	14.000000
1364	139	18.000000
1365	2210	13.000000
1366	197	12.000000
1367	1700	7.000000
1368	1481	12.000000
1369	1394	4.000000
1370	1745	8.000000
1371	315	8.000000
1372	2017	11.000000
1373	1991	16.000000
1374	1009	14.000000
1375	407	17.000000
1376	864	5.000000
1377	2052	13.000000
1378	1992	14.000000
1379	2239	14.000000
1380	1522	14.000000
1381	1962	14.000000
1382	533	19.000000
1383	1672	7.000000
1384	871	10.000000
1385	841	14.000000
1386	1367	1.000000
1387	48	14.000000
1388	250	8.000000
1389	178	15.000000
1390	2084	12.000000
1391	232	8.000000
1392	1529	11.000000
1393	2157	11.000000
1394	457	11.000000
1395	647	9.000000
1396	509	5.000000
1397	92	14.000000
1398	780	5.000000
1399	1487	7.000000
1400	2014	7.000000
1401	464	3.000000
1402	2325	8.000000
1403	1388	16.000000
1404	1749	15.000000
1405	1671	21.000000
1406	1128	21.000000
1407	1108	5.000000
1408	2116	13.000000
1409	24	2.000000
1410	1651	15.000000
1411	349	10.000000
1412	1953	8.000000
1413	375	14.000000
1414	2404	9.000000
1415	1089	7.000000
